#0:Time, 1:C, 2:dC/dt, 3:eB, 4:dA/dt
2.872444637429439922e+02,2.539632413709704295e+01,1.375859499431512315e-04,4.794938716407091961e-02,6.561743038662023464e-01
2.929370386452453090e+02,2.539710735542260167e+01,-1.193788823902725525e-02,4.743378348012267792e-02,6.446361441731645048e-01
3.009066435084673117e+02,2.539820386107837535e+01,-1.193788823902703147e-02,4.672979766756222425e-02,6.453705251225032580e-01
3.077429439861049900e+02,2.523404130004217194e+01,-5.902452988649683693e-03,4.614211215339478894e-02,6.474430596951246120e-01
3.122970039079461344e+02,2.523466787470261607e+01,-5.902452988649877982e-03,4.575872373146606248e-02,6.478438167666406011e-01
3.191306990881458319e+02,2.515305652517984569e+01,1.375859499428676855e-04,4.519531054875641773e-02,6.521850022791717549e-01
3.282388189318280070e+02,2.515430967450073041e+01,1.050266422009541248e-02,4.446601333297771352e-02,6.633141150642779538e-01
3.350699088145896098e+02,2.515524953649139661e+01,-1.572809968874221836e-03,4.393481753550388530e-02,6.517958896471635066e-01
3.430343030829353097e+02,2.532144846517403991e+01,-1.193788823902709045e-02,4.333207673815083621e-02,6.466405864774464884e-01
3.498706035605731017e+02,2.515728590413784005e+01,1.375859499425429128e-04,4.282857627046597615e-02,6.546689749421774618e-01
3.532861485019538463e+02,2.515775583513316960e+01,-2.883009309528445589e-03,4.258171085726344257e-02,6.519082715830996078e-01
3.623942683456361351e+02,2.515900898445405787e+01,-2.883009309528835901e-03,4.193833324700591697e-02,6.525863864925318669e-01
3.760590534085974355e+02,2.507833749692195724e+01,4.670639493841986269e-03,4.101253357709398750e-02,6.588296213314246419e-01
3.806131133304385799e+02,2.507896407158239782e+01,1.046063393195395368e-03,4.071416473850359569e-02,6.555207827189558634e-01
3.897186278766825467e+02,2.516276843241671912e+01,-3.486990150703919971e-03,4.013234463706159133e-02,6.538926061588259397e-01
4.011063829787233885e+02,2.508178365755439643e+01,1.375859499428394692e-04,3.943153161459524159e-02,6.559730973227555495e-01
4.124915327833261358e+02,2.508335009420550676e+01,-3.889618456749797774e-03,3.875955447471517851e-02,6.526612916799117148e-01
4.204611376465480248e+02,2.508444659986128045e+01,-3.889618456749574862e-03,3.830560015410307967e-02,6.531456411373020021e-01
4.307103777681284669e+02,2.500330518133384317e+01,-5.902452988649583947e-03,3.774097773907453962e-02,6.494481888988500318e-01
4.398184976118106420e+02,2.500455833065473144e+01,-5.902452988649583079e-03,3.725673462875668529e-02,6.499671693083429735e-01
4.466521927920104531e+02,2.492294698113196105e+01,1.375859499430635738e-04,3.690389524004079186e-02,6.540977810268803205e-01
4.557603126356925145e+02,2.492420013045284932e+01,-8.920745745842268912e-03,3.644717042119648837e-02,6.455309114491143418e-01
4.625914025184541174e+02,2.492513999244351552e+01,-8.920745745842426772e-03,3.611450727766173097e-02,6.458896275670300557e-01
4.671480677377333564e+02,2.484321535559052307e+01,1.375859499429076655e-04,3.589719697413032429e-02,6.528943186327820225e-01
4.785332175423361036e+02,2.484478179224162986e+01,-3.889618456749441722e-03,3.536985291498472711e-02,6.494378799092038745e-01
4.853643074250975928e+02,2.484572165423229606e+01,-3.889618456749441722e-03,3.506386228592572873e-02,6.497699235126441764e-01
4.956135475466783760e+02,2.476458023570485878e+01,1.375859499428023895e-04,3.461891117594179113e-02,6.519928389077398467e-01
5.058601823708206098e+02,2.476599002869085808e+01,1.375859499428018203e-04,3.419049267979315521e-02,6.524603368654603441e-01
5.126912722535823832e+02,2.476692989068152073e+01,1.375859499428023895e-04,3.391370096634062359e-02,6.527631815532940474e-01
5.217993920972644446e+02,2.476818304000240900e+01,1.375859499428020642e-04,3.355527594193855045e-02,6.531563438768711594e-01
5.286304819800261612e+02,2.476912290199307165e+01,1.375859499429431189e-04,3.329421109409247403e-02,6.534434616990985045e-01
5.400156317846287948e+02,2.477068933864418199e+01,1.375859499429426852e-04,3.287338718802686188e-02,6.539077072291328285e-01
5.548163265306122867e+02,2.477272570629062187e+01,1.375859499429210554e-04,3.235195550231631523e-02,6.544855870260027908e-01
5.718940512375163507e+02,2.477507536126728738e+01,1.375859499430411850e-04,3.178446534979001425e-02,6.551182096144823053e-01
5.844177160225792704e+02,2.477679844158350519e+01,0.000000000000000000e+00,3.139033776082894578e-02,6.554225150398658162e-01
5.992184107685627623e+02,2.477883480922995219e+01,0.000000000000000000e+00,3.094731379314369021e-02,6.559219871187106365e-01
