#0:Time, 1:C, 2:dC/dt, 3:eB, 4:dA/dt
1.483169778549717535e+02,1.214379794470980123e+01,-8.903793046045216375e-03,6.603012998894144947e-02,6.536939536476014112e-01
1.528736430742509924e+02,1.210594876248371854e+01,-4.718843802592558728e-03,6.530542382769374821e-02,6.563326581187367559e-01
1.608484585323490705e+02,1.203017802865827512e+01,-4.121384534579234683e-03,6.406691557377437729e-02,6.536223816111428331e-01
1.665410334346503873e+02,1.203053987552467952e+01,-4.121384534579234683e-03,6.320553889533196690e-02,6.545054691015695925e-01
1.756543638732088652e+02,1.195484151107251591e+01,-2.029508275627068224e-03,6.186478564136815156e-02,6.533961967473557175e-01
1.813469387755101820e+02,1.195520335793892031e+01,-2.029508275626978886e-03,6.105056637043343448e-02,6.542321268302748738e-01
1.904576639166304517e+02,1.191764365320596575e+01,-2.726933280756173045e-03,5.978357080865565054e-02,6.525481151029461913e-01
1.984272687798523407e+02,1.191815023881893332e+01,-2.726933280756047712e-03,5.871069393762412547e-02,6.536513871107558771e-01
2.052609639600521518e+02,1.188044579533941381e+01,6.356470887359329160e-05,5.781627583247012786e-02,6.550740365967682166e-01
2.143690838037343269e+02,1.188102475032566474e+01,-4.121384534579233816e-03,5.665973926806443933e-02,6.520803612168961649e-01
2.212001736864959298e+02,1.188145896656535072e+01,-4.121384534579102844e-03,5.581824831638145662e-02,6.529479051429604164e-01
2.303135041250542940e+02,1.180576060211318712e+01,6.356470887369095111e-05,5.472911735615970663e-02,6.536800834795052362e-01
2.371445940078157832e+02,1.180619481835287488e+01,6.356470887362568214e-05,5.393713140497626707e-02,6.544981224050697710e-01
2.439756838905774998e+02,1.180662903459256263e+01,-2.029508275627047841e-03,5.316545355485971514e-02,6.532027802450669496e-01
2.485297438124185305e+02,1.180691851208568721e+01,-2.029508275627048709e-03,5.266202622417524154e-02,6.537235762253388316e-01
2.576404689535388002e+02,1.176935880735273088e+01,6.356470887365818110e-05,5.168067675525526983e-02,6.545444163947823357e-01
2.621945288753799446e+02,1.176964828484585546e+01,6.356470887374177309e-05,5.120274091386153859e-02,6.550397208857634546e-01
2.713026487190620060e+02,1.177022723983210639e+01,-2.328420986158732681e-03,5.027134477475354163e-02,6.536138686290140498e-01
2.792722535822840086e+02,1.177073382544507574e+01,-2.328420986158776917e-03,4.948241999956558279e-02,6.544331885409800931e-01
2.872444637429439922e+02,1.173310175133883604e+01,6.356470887357164822e-05,4.871679920580229001e-02,6.553328705834013945e-01
2.929370386452453090e+02,1.173346359820524221e+01,-5.515304366430512188e-03,4.818413686987096933e-02,6.503083746560129885e-01
3.009066435084673117e+02,1.173397018381820978e+01,-5.515304366430484433e-03,4.745751791636350359e-02,6.510653887462986011e-01
3.077429439861049900e+02,1.165812708061948477e+01,-2.726933280756191260e-03,4.685153438862445230e-02,6.499091571677884094e-01
3.122970039079461344e+02,1.165841655811260935e+01,-2.726933280756190826e-03,4.645650799931487496e-02,6.503215522066854160e-01
3.191306990881458319e+02,1.162071211463308984e+01,6.356470887362580412e-05,4.587642997845439718e-02,6.514298616084045479e-01
3.282388189318280070e+02,1.162129106961933900e+01,4.852230869684023493e-03,4.512635410513815559e-02,6.570033409417062042e-01
3.350699088145896098e+02,1.162172528585902676e+01,-7.266382056199940584e-04,4.458060217658096208e-02,6.519962767693405770e-01
3.430343030829353097e+02,1.169850919091040709e+01,-5.515304366430196469e-03,4.396195197728046400e-02,6.524332951109137468e-01
3.498706035605731017e+02,1.162266608771168208e+01,6.356470887375594903e-05,4.344566922479931037e-02,6.539778607467754412e-01
3.532861485019538463e+02,1.162288319583152685e+01,-1.331950301002190118e-03,4.319270918769213541e-02,6.528483322611972062e-01
3.623942683456361351e+02,1.162346215081777601e+01,-1.331950301002385274e-03,4.253399353967875912e-02,6.535417852083853507e-01
3.760590534085974355e+02,1.158619192357794603e+01,2.157835446154914971e-03,4.158755014512317827e-02,6.557418007157084228e-01
3.806131133304385799e+02,1.158648140107106883e+01,4.832812876562687151e-04,4.128289881959804758e-02,6.543892665323224334e-01
3.897186278766825467e+02,1.162519901577652526e+01,-1.610989449625242157e-03,4.068936454914504064e-02,6.552115869478212229e-01
4.011063829787233885e+02,1.158778404979013210e+01,6.356470887357178374e-05,3.997541175141638981e-02,6.553551959448651321e-01
4.124915327833261358e+02,1.158850774352294444e+01,-1.797003727018336083e-03,3.929186919531701266e-02,6.542215916890413707e-01
4.204611376465480248e+02,1.158901432913591201e+01,-1.797003727018308111e-03,3.883069578883425327e-02,6.547131602323021937e-01
4.307103777681284669e+02,1.155152699377623726e+01,-2.726933280756145290e-03,3.825778641733985214e-02,6.521068999284781453e-01
4.398184976118106420e+02,1.155210594876248642e+01,-2.726933280756047278e-03,3.776706725305292722e-02,6.526323563919402826e-01
4.466521927920104531e+02,1.151440150528296691e+01,6.356470887359369818e-05,3.740988772176932070e-02,6.535177673040822866e-01
4.557603126356925145e+02,1.151498046026921784e+01,-4.121384534579084630e-03,3.694803304149578416e-02,6.498294100400782147e-01
4.625914025184541174e+02,1.151541467650890382e+01,-4.121384534579058609e-03,3.661198959384020374e-02,6.501915064621149876e-01
4.671480677377333564e+02,1.147756549428282291e+01,6.356470887371727012e-05,3.639263717766413886e-02,6.523248571881788971e-01
4.785332175423361036e+02,1.147828918801563347e+01,-1.797003727018138325e-03,3.586089795117988061e-02,6.510394496027399613e-01
4.853643074250975928e+02,1.147872340425532300e+01,-1.797003727018311580e-03,3.555273081781312738e-02,6.513736697104879347e-01
4.956135475466783760e+02,1.144123606889564648e+01,6.356470887351731614e-05,3.510512130451943352e-02,6.514326075380927339e-01
5.058601823708206098e+02,1.144188739325517723e+01,6.356470887359291213e-05,3.467472892909587157e-02,6.519020793750883724e-01
5.126912722535823832e+02,1.144232160949486321e+01,6.356470887359316963e-05,3.439697753775954048e-02,6.522058837408059029e-01
5.217993920972644446e+02,1.144290056448111415e+01,6.356470887361250909e-05,3.403768947103831544e-02,6.525999091067020696e-01
5.286304819800261612e+02,1.144333478072080013e+01,6.356470887369301110e-05,3.377627304331910774e-02,6.528873785088026294e-01
5.400156317846287948e+02,1.144405847445361424e+01,6.356470887356278486e-05,3.335539002028925504e-02,6.533516831558010551e-01
5.548163265306122867e+02,1.144499927630626956e+01,6.356470887360105720e-05,3.283478854217001391e-02,6.539287327450796772e-01
5.718940512375163507e+02,1.144608481690548629e+01,6.356470887374914567e-05,3.226939749258943280e-02,6.545592562306135065e-01
5.844177160225792704e+02,1.144688088001158022e+01,0.000000000000000000e+00,3.187750047772437700e-02,6.549353523229703988e-01
5.992184107685627623e+02,1.144782168186423910e+01,0.000000000000000000e+00,3.143778068343908855e-02,6.554315202284152209e-01
